Mês Ano,Área de atuação (Função),Subfunção,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
abr.-22,15 - Urbanismo,453 - Transportes coletivos urbanos,"99.850.693,08","29.488.318,41","25.969.540,93","11.491.597,95"
abr.-22,06 - Segurança pública,421 - Custódia e reintegração social,"2.208.899,90","3.269.901,50","3.949.797,92","6.757.881,61"
abr.-22,19 - Ciência e Tecnologia,572 - Desenvolvimento tecnológico e engenharia,"436.646.524,27","70.042.223,62","69.591.289,74","12.174.559,58"
abr.-22,21 - Organização agrária,363 - Ensino profissional,"466.195,86","309.913,50","16.301,35","364.460,11"
abr.-22,26 - Transporte,782 - Transporte rodoviário,"2.673.657.573,55","231.350.809,91","286.369.600,71","318.762.418,06"
abr.-22,10 - Saúde,304 - Vigilância sanitária ,"10.772.291,00","29.759.940,06","29.570.051,02","226.644,65"
abr.-22,10 - Saúde,571 - Desenvolvimento científico,"112.708.573,19","76.803.533,45","70.802.321,85","26.683.492,65"
abr.-22,12 - Educação,122 - Administração geral,"180.092.109,55","74.364.086,06","72.732.914,76","7.363.023,33"
abr.-22,26 - Transporte,125 - Normatização e fiscalização,"69.835.683,48","7.810.085,34","8.071.392,78","3.403.662,23"
abr.-22,05 - Defesa nacional,368 - Educação básica,"1.262.612,77","635.036,34","904.116,16","1.221.032,16"
abr.-22,10 - Saúde,512 - Saneamento básico urbano,"18.907.067,92","191.743,33","185.003,42","11.195.462,28"
abr.-22,26 - Transporte,122 - Administração geral,"302.354.870,04","144.418.707,76","139.197.149,66","17.473.080,34"
abr.-22,10 - Saúde,128 - Formação de recursos humanos,"493.283.449,98","126.038.439,45","133.204.889,03","2.962.343,60"
abr.-22,08 - Assistência social,244 - Assistência comunitária,"2.459.290.385,81","7.908.618.472,73","7.908.422.536,00","165.891.466,62"
abr.-22,13 - Cultura,392 - Difusão cultural,"170.442.226,65","8.660.651,80","8.097.639,26","28.578.969,24"
abr.-22,04 - Administração,125 - Normatização e fiscalização,"25.002.402,15","7.558.285,15","7.272.643,72","5.881.428,42"
abr.-22,11 - Trabalho,122 - Administração geral,"360.491.403,86","168.925.675,85","175.191.890,06","1.051.414,60"
abr.-22,05 - Defesa nacional,333 - Empregabilidade,"269.603,14","47.929,08","36.514,45","108.521,91"
abr.-22,05 - Defesa nacional,128 - Formação de recursos humanos,"19.272.490,73","5.218.041,49","6.085.192,22","7.250.783,70"
abr.-22,28 - Encargos especiais,846 - Outros encargos especiais,"6.305.420.163,20","2.560.225.800,68","2.530.959.825,65","88.776.523,12"
abr.-22,18 - Gestão ambiental,542 - Controle ambiental,"11.407.973,02","2.949.877,66","1.936.595,08","3.064.122,76"
abr.-22,12 - Educação,365 - Educação infantil,"14.368.534,60","6.421.254,59","6.421.254,59","529.598,80"
abr.-22,27 - Desporto e lazer,812 - Desporto comunitário,"123.199.751,92",0,0,"12.773.127,09"
abr.-22,15 - Urbanismo,122 - Administração geral,"68.557.454,88","58.525.368,98","59.046.588,55","145.771,87"
abr.-22,20 - Agricultura,125 - Normatização e fiscalização,"13.315.015,55","8.395.088,59","6.711.761,17","5.863.184,90"
abr.-22,08 - Assistência social,306 - Alimentação e nutrição,"32.273.450,00","20.360,92","20.360,92","8.458.519,77"
abr.-22,23 - Comércio e serviços,695 - Turismo,"54.290.249,63","277.039,32","284.723,38","10.931.956,92"
abr.-22,19 - Ciência e Tecnologia,301 - Atenção básica,"850.277,91","9.904.224,28","11.006.462,28","688.044,18"
abr.-22,19 - Ciência e Tecnologia,122 - Administração geral,"108.316.255,34","136.686.862,93","138.236.097,25","7.229.939,33"
abr.-22,04 - Administração,122 - Administração geral,"1.695.181.137,72","1.463.009.331,48","1.486.064.928,26","57.331.002,39"
abr.-22,19 - Ciência e Tecnologia,691 - Promoção comercial ,0,0,0,"5.509.657,38"
abr.-22,04 - Administração,121 - Planejamento e orçamento,"45.811.649,57","32.263.032,23","31.637.615,57","10.376.215,86"
abr.-22,07 - Relações exteriores,392 - Difusão cultural,"3.196.895,73","2.714.946,76","2.712.193,47","309.449,00"
abr.-22,12 - Educação,368 - Educação básica,"656.405.803,45","125.822.958,30","125.308.238,96","99.420.258,95"
abr.-22,22 - Indústria,663 - Mineração,"2.637.895,39","811.373,79","2.041.794,54","5.866.938,98"
abr.-22,09 - Previdência social,122 - Administração geral,"458.660.751,06","300.407.474,88","301.907.338,36","4.829.453,58"
abr.-22,15 - Urbanismo,451 - infra-estrutura urbana,"97.000.716,03","16.283,27","582,17","187.615.688,46"
abr.-22,22 - Indústria,126 - Tecnologia da informação,"697.450,99","440.008,32","430.023,33","23.206,78"
abr.-22,09 - Previdência social,272 - Previdência do regime estatutário,"4.295.946.888,14","7.555.423.468,63","7.496.993.316,81","1.061,19"
abr.-22,18 - Gestão ambiental,541 - Preservação e conservação ambiental,"488.130.000,48","5.890.871,07","5.845.471,93","4.652.004,63"
abr.-22,08 - Assistência social,241 - Assistência ao idoso,"671.904,23","2.759.010.432,39","2.759.055.865,74",660
abr.-22,10 - Saúde,423 - Assistência aos povos indígenas,"365.914.343,20","137.937.454,73","143.841.045,70","7.004.727,57"
abr.-22,18 - Gestão ambiental,122 - Administração geral,"170.390.441,27","84.362.924,20","85.362.280,20","5.023.130,31"
abr.-22,06 - Segurança pública,122 - Administração geral,"449.717.154,08","561.638.078,96","567.481.354,97","22.807.693,89"
abr.-22,05 - Defesa nacional,812 - Desporto comunitário,"562.278,60",0,"2.100,00","698.662,62"
abr.-22,07 - Relações exteriores,122 - Administração geral,"189.670.508,43","147.344.240,00","146.787.033,35","3.574.368,18"
abr.-22,12 - Educação,302 - Assistência hospitalar e ambulatorial,"245.375.220,19","790.014.934,72","776.793.437,58","29.630.318,48"
abr.-22,12 - Educação,128 - Formação de recursos humanos,"5.736.332,17","1.510.507,32","1.041.731,65","2.184.549,94"
abr.-22,05 - Defesa nacional,363 - Ensino profissional,"7.466.874,28","2.674.571,26","2.474.058,11","1.322.375,47"
abr.-22,10 - Saúde,122 - Administração geral,"320.580.869,37","604.007.446,12","596.831.397,01","41.742.888,53"
abr.-22,04 - Administração,301 - Atenção básica,"71.293.924,88","73.439.541,60","69.085.766,81","7.312.965,78"
abr.-22,20 - Agricultura,572 - Desenvolvimento tecnológico e engenharia,"35.458.049,40","6.923.266,85","5.923.623,24","21.043.153,48"
abr.-22,10 - Saúde,302 - Assistência hospitalar e ambulatorial,"11.102.301.767,20","4.691.758.501,06","4.685.704.182,42","280.792.407,80"
abr.-22,06 - Segurança pública,181 - Policiamento,"348.976.904,67","104.433.588,39","83.755.949,17","114.502.538,95"
abr.-22,13 - Cultura,122 - Administração geral,"59.378.192,22","32.399.624,46","32.236.875,27","8.595.611,50"
abr.-22,05 - Defesa nacional,125 - Normatização e fiscalização,"13.670.937,20","3.634.125,89","2.690.946,35","4.537.626,52"
abr.-22,22 - Indústria,544 - Recursos hídricos,"194.123,14","211.316,00","300.188,03","138.312,36"
abr.-22,12 - Educação,301 - Atenção básica,"96.950.926,39","239.086.157,12","235.985.454,37","267.711,76"
abr.-22,26 - Transporte,452 - Serviços urbanos,0,0,0,"451.460,61"
abr.-22,05 - Defesa nacional,122 - Administração geral,"1.393.244.857,28","4.937.754.775,39","5.172.824.785,30","59.316.537,70"
abr.-22,05 - Defesa nacional,151 - Defesa aérea,"2.389.853.223,57","119.309.753,36","117.421.837,50","90.370.225,59"
abr.-22,05 - Defesa nacional,153 - Defesa terrestre,"277.328.507,45","78.880.991,99","81.052.234,56","252.000.946,20"
abr.-22,20 - Agricultura,122 - Administração geral,"303.927.344,63","405.320.732,61","447.573.299,35","9.182.418,23"
abr.-22,12 - Educação,364 - Ensino superior,"4.833.348.177,10","2.478.549.541,77","2.384.830.205,05","208.334.712,66"
abr.-22,06 - Segurança pública,182 - Defesa civil,"77.868.012,74","98.635.999,54","105.791.197,78","22.098.902,35"
abr.-22,05 - Defesa nacional,301 - Atenção básica,"407.847.294,64","475.254.520,02","498.494.937,42","171.771.575,23"
abr.-22,15 - Urbanismo,244 - Assistência comunitária,"96.240.247,76","3.712.067,06","192.296,40","265.528.887,60"
abr.-22,05 - Defesa nacional,152 - Defesa naval,"615.948.795,61","102.811.163,05","54.051.697,30","46.604.531,40"
abr.-22,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,"49.265.558,75","27.696.841,26","32.629.507,30","56.167.712,54"
abr.-22,10 - Saúde,301 - Atenção básica,"4.919.952.113,15","2.156.626.122,42","2.160.441.971,96","216.408.317,85"
abr.-22,12 - Educação,363 - Ensino profissional,"1.507.277.502,44","916.337.557,71","895.774.345,32","116.217.670,54"
abr.-22,07 - Relações exteriores,211 - Relações diplomáticas,"113.823.691,62","96.284.245,30","95.924.262,65","1.898.036,91"
mai.-22,09 - Previdência social,125 - Normatização e fiscalização,"100.000,00","413.811,80","231.562,37",0
mai.-22,05 - Defesa nacional,303 - Suporte profilático e terapêutico,0,"7.518,50","6.614,66",0
mai.-22,14 - Direitos da cidadania,211 - Relações diplomáticas,"375.540,91","375.540,91","375.540,91",0
mai.-22,24 - Comunicações,572 - Desenvolvimento tecnológico e engenharia,"4.136.276,94","4.136.276,94","4.136.276,94",0
mai.-22,20 - Agricultura,131 - Comunicação social,0,0,0,"307.135,00"
mai.-22,20 - Agricultura,846 - Outros encargos especiais,"17.000.000,00","15.663.299,36","15.663.299,36",0
mai.-22,08 - Assistência social,331 - Proteção e benefícios ao trabalhador,0,0,0,"37.481,90"
mai.-22,03 - Essencial à justiça,126 - Tecnologia da informação,0,0,0,"12.491.286,58"
mai.-22,23 - Comércio e serviços,846 - Outros encargos especiais,0,"815.457,59","815.457,59",0
mai.-22,15 - Urbanismo,127 - Ordenamento territorial,"432.655,00",0,0,0
mai.-22,23 - Comércio e serviços,572 - Desenvolvimento tecnológico e engenharia,0,0,0,"371.707,73"
mai.-22,27 - Desporto e lazer,122 - Administração geral,0,0,0,0
mai.-22,26 - Transporte,211 - Relações diplomáticas,"200.000,00","58.382,28","58.382,28",0
mai.-22,15 - Urbanismo,665 - Normalização e qualidade,0,0,0,"129.528,23"
mai.-22,06 - Segurança pública,482 - Habitação urbana,"4.875.100,00","3.493.800,00","3.493.800,00",0
mai.-22,09 - Previdência social,274 - Previdência especial,0,0,0,0
mai.-22,14 - Direitos da cidadania,241 - Assistência ao idoso,"196.340,00",0,0,0
mai.-22,22 - Indústria,211 - Relações diplomáticas,"29.097,00",0,0,0
mai.-22,12 - Educação,123 - Administração financeira,0,"48.441.212,53","48.441.212,53",0
mai.-22,20 - Agricultura,665 - Normalização e qualidade,0,0,0,"8.670,00"
mai.-22,04 - Administração,331 - Proteção e benefícios ao trabalhador,0,0,0,0
mai.-22,09 - Previdência social,128 - Formação de recursos humanos,0,0,0,"2.721.902,00"
mai.-22,11 - Trabalho,333 - Empregabilidade,0,"10.094,80","10.094,80","87.016,07"
mai.-22,12 - Educação,571 - Desenvolvimento científico,"72.500.000,00",0,0,"385.414,69"
mai.-22,25 - Energia,665 - Normalização e qualidade,"100.000,00","894.223,81","894.223,81",0
mai.-22,20 - Agricultura,331 - Proteção e benefícios ao trabalhador,0,0,0,550
mai.-22,20 - Agricultura,211 - Relações diplomáticas,"183.192,07","183.192,07","183.192,07",0
mai.-22,26 - Transporte,452 - Serviços urbanos,"423.406,99",0,0,"69.638,62"
mai.-22,03 - Essencial à justiça,062 - Defesa do interesse público no processo judiciário,"80.293,07",0,0,0
mai.-22,22 - Indústria,571 - Desenvolvimento científico,"93.679,04","106.104,16","106.104,16",0
mai.-22,12 - Educação,131 - Comunicação social,0,"623.866,81","623.866,81","70.337,30"
mai.-22,10 - Saúde,124 - Controle interno,0,"4.217,08","4.217,08","1.806.545,00"
mai.-22,19 - Ciência e Tecnologia,121 - Planejamento e orçamento,0,0,0,"87.800,00"
mai.-22,13 - Cultura,691 - Promoção comercial ,0,0,0,"100.000.000,00"
mai.-22,08 - Assistência social,122 - Administração geral,"-2.416.014,10","90.904,04","90.904,04","4.100.394,97"
mai.-22,19 - Ciência e Tecnologia,126 - Tecnologia da informação,0,0,0,"857.600,00"
mai.-22,25 - Energia,754 - Biocombustíveis,0,0,0,"82.934,79"
mai.-22,11 - Trabalho,846 - Outros encargos especiais,0,"33.001.783,35","33.001.682,69",0
mai.-22,01 - Legislativa,031 - Ação legislativa,"130.651,67","130.651,67","130.651,67",0
mai.-22,11 - Trabalho,571 - Desenvolvimento científico,"19.941,20",0,"4.673,88","47.536,00"
mai.-22,03 - Essencial à justiça,846 - Outros encargos especiais,"-5.270.838,00","31.970.035,00","31.970.035,00",0
mai.-22,06 - Segurança pública,"422 - Direitos individuais, coletivos e difusos","166.197,36","571.018,37","101.670,00","1.311.444,90"
mai.-22,13 - Cultura,846 - Outros encargos especiais,"553.090,04","3.850.572,21","3.850.572,21",0
mai.-22,18 - Gestão ambiental,512 - Saneamento básico urbano,0,"90.812,65","23.276,20",0
mai.-22,04 - Administração,573 - Difusão do conhecimento científico e tecnológico,"374.687,12","26.998,74","19.517,89","450.464,27"
mai.-22,19 - Ciência e Tecnologia,131 - Comunicação social,0,0,0,"115.150,00"
mai.-22,08 - Assistência social,511 - Saneamento básico rural,0,0,0,"496.447,38"
mai.-22,22 - Indústria,846 - Outros encargos especiais,"2.902.316,93","8.227.728,95","8.227.728,95",0
mai.-22,18 - Gestão ambiental,695 - Turismo,"175.030,00","74.391,00","70.432,18","14.345,82"
mai.-22,07 - Relações exteriores,846 - Outros encargos especiais,"8.538.120,00","12.103.445,03","12.079.896,52",0
mai.-22,28 - Encargos especiais,694 - Serviços financeiros,0,0,0,0
mai.-22,04 - Administração,571 - Desenvolvimento científico,0,"24.079,20","630.572,97","937.949,57"
mai.-22,10 - Saúde,131 - Comunicação social,0,"1.035.087,58","1.125.518,84","7.995.014,54"
mai.-22,25 - Energia,751 - Conservação de energia,"2.157.627,94","1.819.472,34","2.532.025,65",0
mai.-22,24 - Comunicações,"422 - Direitos individuais, coletivos e difusos","1.424.754,16","666.609,47","666.609,47","47.278,91"
mai.-22,14 - Direitos da cidadania,421 - Custódia e reintegração social,0,0,0,"1.235.199,24"
mai.-22,28 - Encargos especiais,843 - Serviço da dívida interna,"28.222.743.873,88","27.244.823.588,83","27.244.823.588,83",0
mai.-22,11 - Trabalho,128 - Formação de recursos humanos,"40.000,00",0,0,0
mai.-22,08 - Assistência social,126 - Tecnologia da informação,"18.428.863,54","1.138.480,22","1.138.480,22","848.962,99"
mai.-22,09 - Previdência social,092 - Representação judicial e extrajudicial,"7.377.711,33","5.164.270,45","5.203.655,66",0
mai.-22,05 - Defesa nacional,121 - Planejamento e orçamento,"755.209,29","94.153,78","90.200,00","36.551,72"
mai.-22,25 - Energia,663 - Mineração,"6.974.553,25","180.075,47","177.433,04","220.838,76"
mai.-22,20 - Agricultura,631 - Reforma agrária,0,0,0,"205,75"
mai.-22,21 - Organização agrária,331 - Proteção e benefícios ao trabalhador,0,0,0,0
mai.-22,25 - Energia,128 - Formação de recursos humanos,"299.580,92","204.761,09","154.870,20","19.800,00"
mai.-22,26 - Transporte,127 - Ordenamento territorial,0,0,0,"1.274.710,20"
mai.-22,23 - Comércio e serviços,691 - Promoção comercial ,0,0,"5.277,61","98.275,62"
mai.-22,25 - Energia,130 - Administração de concessões,"50.000,00","1.014.140,56","1.014.140,56","4.905,19"
mai.-22,09 - Previdência social,846 - Outros encargos especiais,"16.445,67","43.485.356,89","43.485.356,89",0
mai.-22,12 - Educação,694 - Serviços financeiros,0,"446.668.370,95","468.844.716,29","646.216,71"
mai.-22,09 - Previdência social,126 - Tecnologia da informação,"170.650.608,25","2.173.862,10","2.173.862,10",0
mai.-22,04 - Administração,364 - Ensino superior,"513.749,71","537.880,18","538.088,91",0
mai.-22,12 - Educação,366 - Educação de jovens e adultos,0,0,0,"99.389,02"
mai.-22,05 - Defesa nacional,781 - Transporte aéreo,"5.526.324,22","1.226.403,00",0,0
mai.-22,21 - Organização agrária,606 - Extensão rural,0,0,0,"2.208.596,27"
mai.-22,09 - Previdência social,845 - Outras transferências,"126.270.423,04","126.162.044,13","126.551.246,35","5.959,95"
mai.-22,25 - Energia,752 - Energia elétrica,"1.033.910,58","1.656.446,26","1.656.394,76",0
mai.-22,11 - Trabalho,301 - Atenção básica,"1.294.486,90","7.513.816,63","7.551.169,28",0
mai.-22,15 - Urbanismo,452 - Serviços urbanos,0,0,0,"120.000,00"
mai.-22,13 - Cultura,125 - Normatização e fiscalização,"55.679,80","25.074,04","25.074,04",0
mai.-22,21 - Organização agrária,846 - Outros encargos especiais,0,"6.114.813,20","6.114.813,20",0
mai.-22,18 - Gestão ambiental,128 - Formação de recursos humanos,"86.629,55","140.560,50","53.110,50","7.215,50"
mai.-22,15 - Urbanismo,131 - Comunicação social,"154.225,00",600,600,0
mai.-22,26 - Transporte,126 - Tecnologia da informação,"14.234.200,08","9.917.386,18","14.294.953,24","8.745.797,14"
mai.-22,09 - Previdência social,124 - Controle interno,"439.040,09","297.110,55","292.423,41",0
mai.-22,21 - Organização agrária,301 - Atenção básica,"50.277,66","2.852.972,78","2.861.387,17",0
mai.-22,18 - Gestão ambiental,846 - Outros encargos especiais,"10.172.359,46","13.473.565,22","13.473.565,22",0
mai.-22,03 - Essencial à justiça,122 - Administração geral,600,"164.523,54","166.858,84",0
mai.-22,15 - Urbanismo,121 - Planejamento e orçamento,0,0,0,"98.863,34"
mai.-22,19 - Ciência e Tecnologia,846 - Outros encargos especiais,"-5.225.513,00","15.011.649,71","15.011.649,71",0
mai.-22,26 - Transporte,846 - Outros encargos especiais,"-6.364.274,00","15.453.485,47","15.463.856,49",0
mai.-22,18 - Gestão ambiental,573 - Difusão do conhecimento científico e tecnológico,"67.050,98","14.916,48","15.277,95","2.555,00"
mai.-22,03 - Essencial à justiça,032 - Controle externo,"26.200,00",0,0,0
mai.-22,26 - Transporte,661 - Promoção industrial,"145.381.960,58","122.723.581,05","122.723.581,05",0
mai.-22,04 - Administração,131 - Comunicação social,0,0,0,"5.448.124,04"
